close,date
3309.93,2015-11-27
3329.25,2015-11-30
3362.36,2015-12-01
3498.4,2015-12-02
3533.34,2015-12-03
3464.09,2015-12-04
3452.64,2015-12-07
3383.64,2015-12-08
3419.03,2015-12-09
3399.64,2015-12-10
3388.6,2015-12-11
3466.04,2015-12-14
3457.72,2015-12-15
3441.81,2015-12-16
3514.07,2015-12-17
3535.06,2015-12-18
3621.87,2015-12-21
3616.15,2015-12-22
3603.35,2015-12-23
3576.76,2015-12-24
3581.18,2015-12-25
3500.02,2015-12-28
3527.51,2015-12-29
3529.92,2015-12-30
3498.51,2015-12-31
3293.07,2016-01-04
3318.87,2016-01-05
3383.04,2016-01-06
3180.32,2016-01-07
3249.04,2016-01-08
3128.28,2016-01-11
3136.91,2016-01-12
3092.13,2016-01-13
3137.46,2016-01-14
3033.6,2016-01-15
3035.96,2016-01-18
3133.92,2016-01-19
3092.06,2016-01-20
3014.75,2016-01-21
3044.79,2016-01-22
3048.58,2016-01-25
2881.92,2016-01-26
2871.41,2016-01-27
2798.77,2016-01-28
2871.23,2016-01-29
2826.02,2016-02-01
2871.9,2016-02-02
2853.6,2016-02-03
2882.09,2016-02-04
2870.99,2016-02-05
2855.14,2016-02-15
2933.89,2016-02-16
2962.86,2016-02-17
2946.62,2016-02-18
2936.53,2016-02-19
2997.0,2016-02-22
2976.57,2016-02-23
3005.97,2016-02-24
2852.87,2016-02-25
2880.65,2016-02-26
2835.29,2016-02-29
2877.59,2016-03-01
2981.12,2016-03-02
2984.11,2016-03-03
3039.18,2016-03-04
3042.49,2016-03-07
3033.96,2016-03-08
3011.85,2016-03-09
2964.64,2016-03-10
2978.49,2016-03-11
3010.23,2016-03-14
3025.25,2016-03-15
3040.33,2016-03-16
3055.19,2016-03-17
3076.17,2016-03-18
3115.17,2016-03-21
3105.85,2016-03-22
3103.8,2016-03-23
3071.75,2016-03-24
3083.01,2016-03-25
3066.59,2016-03-28
3037.09,2016-03-29
3100.55,2016-03-30
3101.33,2016-03-31
3114.02,2016-04-01
3139.48,2016-04-05
3137.01,2016-04-06
3101.89,2016-04-07
3082.47,2016-04-08
3110.09,2016-04-11
3100.98,2016-04-12
3136.11,2016-04-13
3143.22,2016-04-14
3136.36,2016-04-15
3101.42,2016-04-18
3104.55,2016-04-19
3056.8,2016-04-20
3042.15,2016-04-21
3052.59,2016-04-22
3045.24,2016-04-25
3054.66,2016-04-26
3042.13,2016-04-27
3038.85,2016-04-28
3037.56,2016-04-29
3083.88,2016-05-03
3078.69,2016-05-04
3080.2,2016-05-05
3011.66,2016-05-06
2951.46,2016-05-09
2960.6,2016-05-10
2977.87,2016-05-11
2980.17,2016-05-12
2966.53,2016-05-13
2984.78,2016-05-16
2975.27,2016-05-17
2950.55,2016-05-18
2949.49,2016-05-19
2960.86,2016-05-20
2973.66,2016-05-23
2963.72,2016-05-24
2957.41,2016-05-25
2959.03,2016-05-26
2960.4,2016-05-27
2972.64,2016-05-30
3045.04,2016-05-31
3042.98,2016-06-01
3048.65,2016-06-02
3075.75,2016-06-03
3072.03,2016-06-06
3065.02,2016-06-07
3056.57,2016-06-08
2988.71,2016-06-13
3001.7,2016-06-14
3031.63,2016-06-15
3010.6,2016-06-16
3023.62,2016-06-17
3027.37,2016-06-20
3022.17,2016-06-21
3039.64,2016-06-22
3027.2,2016-06-23
2998.14,2016-06-24
3035.76,2016-06-27
3035.7,2016-06-28
3054.97,2016-06-29
3057.22,2016-06-30
3057.71,2016-07-01
3095.95,2016-07-04
3100.17,2016-07-05
3112.36,2016-07-06
3077.19,2016-07-07
3039.68,2016-07-08
3060.06,2016-07-11
3133.86,2016-07-12
3147.73,2016-07-13
3129.02,2016-07-14
3142.7,2016-07-15
3134.89,2016-07-18
3107.11,2016-07-19
3097.42,2016-07-20
3111.63,2016-07-21
3090.48,2016-07-22
3092.92,2016-07-25
3134.41,2016-07-26
3103.12,2016-07-27
3125.64,2016-07-28
3101.68,2016-07-29
3082.37,2016-08-01
3095.53,2016-08-02
3104.68,2016-08-03
3114.71,2016-08-04
3121.66,2016-08-05
3154.64,2016-08-08
3184.1,2016-08-09
3164.05,2016-08-10
3156.65,2016-08-11
3213.98,2016-08-12
3289.08,2016-08-15
3283.06,2016-08-16
3275.19,2016-08-17
3263.38,2016-08-18
3268.37,2016-08-19
3249.57,2016-08-22
3250.35,2016-08-23
3241.5,2016-08-24
3216.25,2016-08-25
3206.43,2016-08-26
3207.68,2016-08-29
3207.1,2016-08-30
3234.65,2016-08-31
3210.31,2016-09-01
3230.1,2016-09-02
3240.29,2016-09-05
3260.73,2016-09-06
3260.96,2016-09-07
3259.14,2016-09-08
3239.16,2016-09-09
3202.2,2016-09-12
3194.42,2016-09-13
3165.39,2016-09-14
3188.54,2016-09-19
3178.68,2016-09-20
3185.02,2016-09-21
3222.51,2016-09-22
3204.48,2016-09-23
3154.04,2016-09-26
3172.66,2016-09-27
3167.58,2016-09-28
3181.37,2016-09-29
3194.38,2016-09-30
3227.06,2016-10-10
3245.72,2016-10-11
3239.14,2016-10-12
3245.27,2016-10-13
3265.14,2016-10-14
3238.76,2016-10-17
3282.48,2016-10-18
3287.65,2016-10-19
3292.27,2016-10-20
3312.95,2016-10-21
3344.38,2016-10-24
3346.86,2016-10-25
3326.27,2016-10-26
3311.17,2016-10-27
3307.2,2016-10-28
3309.21,2016-10-31
3330.66,2016-11-01
3297.86,2016-11-02
3334.23,2016-11-03
3327.31,2016-11-04
3338.7,2016-11-07
3347.18,2016-11-08
3349.87,2016-11-09
3381.18,2016-11-10
3393.84,2016-11-11
3410.51,2016-11-14
3406.96,2016-11-15
3405.59,2016-11-16
3420.94,2016-11-17
3414.94,2016-11-18
3448.98,2016-11-21
3475.49,2016-11-22
3492.14,2016-11-23
3507.74,2016-11-24
3551.82,2016-11-25
3602.58,2016-11-28
3661.47,2016-11-29
3631.35,2016-11-30
3666.63,2016-12-01
3634.68,2016-12-02
3541.25,2016-12-05
3536.96,2016-12-06
3544.17,2016-12-07
3544.73,2016-12-08
3593.66,2016-12-09
3512.37,2016-12-12
3503.3,2016-12-13
3466.78,2016-12-14
3417.97,2016-12-15
3427.75,2016-12-16
3401.04,2016-12-19
3378.65,2016-12-20
3421.54,2016-12-21
3431.46,2016-12-22
3413.45,2016-12-23
3439.6,2016-12-26
3435.41,2016-12-27
3420.09,2016-12-28
3420.35,2016-12-29
3423.99,2016-12-30
3465.14,2017-01-03
3498.34,2017-01-04
3508.14,2017-01-05
3498.02,2017-01-06
3507.87,2017-01-09
3501.59,2017-01-10
3470.22,2017-01-11
3458.38,2017-01-12
3471.12,2017-01-13
3483.9,2017-01-16
3490.87,2017-01-17
3515.61,2017-01-18
3495.83,2017-01-19
3515.66,2017-01-20
3522.31,2017-01-23
3530.42,2017-01-24
3547.8,2017-01-25
3556.16,2017-01-26
3523.86,2017-02-03
3529.52,2017-02-06
3519.07,2017-02-07
3531.33,2017-02-08
3547.59,2017-02-09
3573.39,2017-02-10
3602.66,2017-02-13
3604.36,2017-02-14
3605.65,2017-02-15
3626.12,2017-02-16
3600.58,2017-02-17
3655.06,2017-02-20
3658.99,2017-02-21
3672.03,2017-02-22
3658.08,2017-02-23
3657.65,2017-02-24
3618.85,2017-02-27
3628.11,2017-02-28
3631.79,2017-03-01
3607.34,2017-03-02
