 ,BETA,BOOK-TO-PRICE,EARNINGS YIELD,GROWTH,LEVERAGE,LIQUIDITY,MOMENTUM,NON-LINEAR SIZE,RESIDUAL VOLATILITY,SIZE
15-11-2005,-0.0275,0.0406,0.0729,-0.1265,-0.028,-0.374,-0.4002,-0.0779,0.0092,0.1501
14-11-2005,0.2593,0.0059,-0.1471,0.0777,0.0023,-0.1299,-0.3202,-0.1749,-0.02,-0.2208
11-11-2005,0.2543,0.0529,-0.1574,0.0288,0.0372,-0.0838,-0.1569,-0.0518,-0.0619,0.0747
10-11-2005,-0.3611,-0.2116,-0.1489,-0.0139,-0.0393,0.0156,0.1246,-0.0178,-0.1643,0.4649
09-11-2005,-0.1574,-0.1029,0.1401,0,-0.0827,-0.0257,0.3373,-0.1435,0.0045,-0.0544
08-11-2005,0.3909,-0.0248,0.0266,0.0691,0.0504,-0.2365,0.1136,-0.0292,0.2595,-0.0931
07-11-2005,0.3812,0.0457,-0.1152,0.108,0.0877,0.0794,-0.117,0.0431,0.0354,-0.2189
04-11-2005,0.1035,0.1234,-0.0067,-0.0274,-0.0483,-0.138,-0.0754,-0.1772,-0.077,-0.1769
03-11-2005,-0.2517,-0.0125,0.0595,-0.1433,-0.0869,-0.0265,-0.4056,-0.1212,-0.0886,0.1186
02-11-2005,0.4378,0.2437,0.0797,-0.0746,-0.008,-0.0418,-0.2748,0.0148,0.1353,-0.241
01-11-2005,0.0377,-0.0456,-0.0304,0.0361,-0.0754,-0.124,-0.344,0.0513,-0.0441,0.3764
31-10-2005,0.1391,-0.0369,0.0041,-0.1438,0.1013,-0.2383,-0.229,-0.4343,0.3124,0.0726
28-10-2005,-0.6822,-0.074,-0.1811,0.095,0.2552,0.0329,0.2226,0.1247,0.0011,0.3769
27-10-2005,-0.1804,-0.1069,0.1102,0.036,0.1163,0.0333,0.2448,-0.0163,-0.5122,0.2748
26-10-2005,-0.1941,-0.23,-0.0916,0.0535,0.0144,0.0786,0.1582,-0.1374,-0.5415,0.2
25-10-2005,-0.3777,-0.1748,0.0465,-0.0437,-0.1138,0.0102,0.0414,-0.0298,0.1979,0.2262
24-10-2005,0.204,0.0783,-0.0469,0.0561,-0.0366,-0.0419,0.1134,0.1403,0.1078,-0.0225
21-10-2005,0.2222,0.1363,-0.0658,0.0258,-0.0131,-0.0666,-0.0647,0.0302,-0.1103,-0.0013
20-10-2005,0.1393,-0.0556,0.0501,0.0287,0.0879,-0.0324,0.3683,-0.0278,-0.3186,0.0038
19-10-2005,0.0995,0.0017,-0.1389,-0.0118,0.0954,-0.2863,-0.0807,-0.2282,-0.0096,0.1053
18-10-2005,0.465,0.1538,0.0254,0.1509,-0.0223,-0.3087,-0.0505,-0.0503,0.3106,-0.369
17-10-2005,0.3104,-0.035,-0.3658,-0.0698,-0.0441,0.0449,0.476,0.0815,0.1218,-0.214
14-10-2005,-0.1416,-0.119,0.0551,-0.103,-0.0471,0.1263,0.2295,0.0426,-0.2749,-0.0726
13-10-2005,0.0454,-0.2386,0.0217,0.0693,-0.0303,-0.1317,0.1933,0.1849,-0.0621,-0.0353
12-10-2005,-0.0038,-0.011,-0.0279,-0.17,-0.0395,0.0507,0.0257,0.1124,-0.092,-0.2793
11-10-2005,0.44,0.1219,-0.1498,-0.077,-0.0009,0.1689,0.1839,-0.0693,0.2407,-0.6389
10-10-2005,-0.3184,-0.0449,-0.0975,0.039,-0.0043,0.1191,0.0952,0.1128,-0.3681,0.3912
30-09-2005,-0.0753,-0.0062,0.04,0.0662,-0.0018,0.0652,0.2317,0.1139,0.0014,0.1598
29-09-2005,0.7198,0.2322,-0.0031,0.128,0.028,-0.3142,0.3662,-0.0338,0.6105,-0.2386
28-09-2005,0.3736,-0.0799,0.155,0.2342,0.0656,-0.261,0.367,-0.0975,-0.2474,0.117
27-09-2005,-0.4503,-0.2248,-0.0811,0.0698,-0.0542,-0.0347,0.2263,-0.0072,-0.5655,0.2074
26-09-2005,0.3595,-0.0785,-0.0077,0.0108,-0.008,-0.0478,0.1888,0.1349,-0.333,0.0168
23-09-2005,-0.3649,-0.0724,0.1854,-0.0306,0.0014,-0.1,0.3014,-0.1163,-0.4921,0.1103
22-09-2005,-0.3369,-0.4362,0.0841,-0.0132,-0.1022,0.1535,0.8553,-0.1359,-0.6549,0.1719
21-09-2005,-0.1719,-0.1493,-0.3642,0.1352,-0.0196,0.2365,-0.0963,0.0975,-0.154,-0.0085
20-09-2005,-0.4181,-0.0182,-0.1715,-0.0511,0.1018,-0.151,-0.1417,-0.1983,0.653,-0.3548
19-09-2005,-0.1164,0.0871,-0.0961,-0.0439,0.0497,-0.0337,-0.3897,0.0905,0.3008,-0.3118
16-09-2005,-0.3041,-0.0757,0.0089,-0.113,0.0438,0.1448,-0.2285,-0.0857,0.028,-0.2411
15-09-2005,-0.0214,0.0626,0.1467,0.0375,0.0512,-0.1716,0.0601,-0.0314,0.3794,-0.325
14-09-2005,0.2088,0.047,0.0569,0.0144,0.0204,-0.0754,-0.1072,0.0768,-0.1712,0.0282
13-09-2005,0.3184,0.0685,0.0311,0.0484,-0.0923,-0.0515,-0.0572,0.027,0.2358,-0.2625
12-09-2005,-0.2808,-0.02,-0.1572,0.0769,-0.0126,0.0445,-0.5215,-0.2232,-0.1523,-0.223
09-09-2005,-0.1708,-0.2992,0.0772,-0.1234,-0.0058,-0.1267,-0.0052,-0.0859,0.1586,-0.0061
08-09-2005,-0.0146,0.0071,0.0078,0.0698,0.0136,0.0661,0.0569,-0.0383,-0.1083,-0.1846
07-09-2005,0.5579,0.0856,-0.0664,0.0122,-0.0066,0.0343,0.0006,0.086,-0.1777,-0.3019
06-09-2005,-0.4299,-0.1322,0.0298,0.0269,-0.0004,-0.1446,0.1832,-0.0692,-0.0144,0.2717
05-09-2005,0.081,-0.0663,-0.0259,-0.0108,0.0593,-0.2322,-0.3578,0.2402,0.5441,-0.1037
02-09-2005,0.1614,-0.0249,-0.1095,0.1258,-0.1752,0.0362,-0.1611,-0.225,-0.0149,-0.1685
01-09-2005,0.2589,0.0961,-0.0057,0.2168,0.0433,-0.1531,-0.3198,-0.0062,0.0144,-0.0778
31-08-2005,0.768,0.04,0.1286,0.0899,-0.0737,-0.0245,0.1542,0.2111,-0.38,0.0595
30-08-2005,-0.1137,0.0585,0.0653,0.0583,0.0369,0.0462,0.5017,0.0961,-0.6266,-0.0083
29-08-2005,-0.0939,0.289,-0.2439,0.274,0.0342,-0.1429,-0.1384,-0.0405,0.1218,-0.2527
26-08-2005,-0.353,0.1888,-0.3486,-0.1178,0.1295,-0.0615,-0.4329,-0.2392,-0.115,-0.4019
25-08-2005,0.5418,-0.0304,-0.0902,-0.0532,-0.0621,-0.4663,-0.5013,0.0017,0.6348,-0.1488
24-08-2005,0.4682,-0.1209,0.2692,-0.0274,-0.1026,-0.3364,-0.1479,0.0068,0.5195,-0.0671
23-08-2005,-0.4762,-0.1577,0.0344,-0.1668,0.1016,-0.1261,0.346,-0.1547,0.0693,-0.0002
22-08-2005,0.1361,0.0998,-0.2443,0.1848,0.0918,0.2237,-0.2235,-0.1801,-0.3814,-0.0493
19-08-2005,-0.041,-0.0317,-0.3153,0.1474,-0.0697,0.3421,-0.0152,-0.143,-0.3605,0.1566
18-08-2005,-1.0079,-0.0384,0.111,-0.0835,0.033,-0.0722,-0.2471,-0.262,0.095,-0.109
17-08-2005,0.8869,0.0211,0.0338,-0.0013,-0.0623,-0.4699,0.1064,0.0003,0.1553,-0.3769
16-08-2005,0.308,0.1808,0.0646,-0.033,-0.006,-0.7018,-0.0435,-0.1726,0.3897,-0.3672
15-08-2005,0.6683,-0.1734,0.1573,-0.1793,-0.101,0.1676,0.2579,-0.0122,-0.3583,-0.2917
12-08-2005,0.2135,-0.4139,0.2053,-0.0768,-0.1551,-0.5296,0.0429,0.1501,0.452,0.4187
11-08-2005,0.1518,0.0213,0.1736,0.2342,-0.0416,-0.5458,0.0513,-0.2078,0.5059,0.0877
10-08-2005,-0.0688,0.0071,0.0652,0.0166,0.0552,-0.2255,-0.2722,-0.0664,0.3105,-0.1714
09-08-2005,0.4036,-0.0611,-0.0093,0.0224,-0.0384,-0.1685,-0.6135,0.1922,0.1854,-0.1183
08-08-2005,0.3588,-0.2001,0.0959,-0.0582,-0.0631,-0.2597,-0.2437,0.1184,0.1306,-0.0891
05-08-2005,0.6441,-0.1368,0.1076,0.0348,0.0205,0.0368,-0.0436,0.0438,-0.184,-0.0151
04-08-2005,-0.0982,-0.011,-0.0403,0.0663,-0.025,0.0845,0.0498,-0.0243,-0.0326,-0.0495
03-08-2005,-0.1953,0.0401,0.0069,0.0925,0.0523,-0.1562,-0.4532,0.0331,0.2095,0.0083
02-08-2005,0.3562,0.153,0.0401,0.0578,-0.0062,-0.1447,-0.4609,0.0113,0.1165,0.0769
01-08-2005,0.1613,0.0724,0.081,-0.0122,0.0549,0.0945,0.1409,0.069,0.077,-0.1929
29-07-2005,0.0604,-0.1345,0.0699,-0.0565,0.0267,-0.0468,0.0288,0.1348,-0.1316,-0.022
28-07-2005,-0.1495,-0.0478,0.123,0.0236,-0.0457,-0.0128,-0.1473,-0.1603,0.3597,-0.2516
27-07-2005,0.303,-0.0119,0.2478,0.1264,-0.0442,0.1844,-0.1068,0.2159,0.4562,-0.0369
26-07-2005,0.5428,0.1104,0.0744,0.0153,0.1353,-0.1172,-0.0358,-0.0308,0.1253,0.121
25-07-2005,-0.166,0.07,0.1126,0.0317,-0.0044,-0.2563,-0.1232,-0.0086,0.1568,-0.1613
22-07-2005,0.5297,0.0968,0.0449,0.086,0.0613,-0.424,-0.3605,0.0529,0.1756,-0.0216
21-07-2005,-0.0952,0.0475,0.0699,-0.0096,-0.1085,-0.1217,-0.1728,-0.1217,0.1281,0.1619
20-07-2005,-0.0081,0.1287,0.0559,0.0968,-0.065,-0.0439,0.018,-0.0367,-0.0404,0.1009
19-07-2005,0.6488,0.2511,0.0901,0.0709,-0.0298,-0.0569,0.1562,0.0176,-0.0175,-0.1477
18-07-2005,-0.5279,-0.3195,-0.2109,0.0118,-0.0638,0.6791,0.1746,0.0276,-0.0744,0.6072
15-07-2005,-0.6796,-0.2041,-0.1323,-0.0233,0.0224,0.245,0.3516,-0.1452,-0.0285,0.3445
14-07-2005,0.0022,0.0459,-0.0659,0.1002,0.1203,0.0989,0.0962,-0.1247,-0.121,0.0179
13-07-2005,0.1818,0.0589,0.0164,0.0138,-0.013,-0.0546,0.1386,-0.3493,0.0359,0.0856
12-07-2005,0.9695,-0.0637,0.1321,-0.0925,-0.0107,0.2532,0.4022,0.0865,-0.179,-0.0156
11-07-2005,-0.2819,-0.0349,0.0204,-0.1457,-0.0884,0.1896,0.3336,-0.1038,-0.4307,0.1226
08-07-2005,-0.6437,-0.1766,-0.3476,0.1461,-0.0199,0.1334,0.3325,-0.1259,-0.1839,0.5622
07-07-2005,0.3442,0.0409,-0.0893,-0.0541,-0.034,-0.1611,0.0093,0.052,-0.1096,0.0196
06-07-2005,-0.0013,0.2018,0.0075,-0.0957,0.0018,0.0237,-0.2296,-0.0394,-0.3634,-0.0791
05-07-2005,-0.252,-0.0429,-0.189,0.2187,-0.0245,-0.1149,-0.0339,-0.1764,-0.1337,-0.0743
04-07-2005,-0.1761,-0.2585,0.0902,-0.1947,-0.1148,0.678,0.5547,-0.0671,-0.069,0.274
01-07-2005,-0.7091,-0.4871,0.0292,-0.064,-0.0205,0.3209,0.3885,-0.1105,-0.1863,0.6551
30-06-2005,-0.4989,-0.1642,-0.2207,0.0028,0.0297,0.0325,0.2557,-0.0332,-0.1013,0.102
29-06-2005,0.1035,-0.1434,-0.0151,0.043,-0.0161,-0.0171,0.1083,-0.0919,-0.2906,0.0178
28-06-2005,-0.4514,-0.1743,-0.0374,-0.0197,-0.0216,-0.0338,0.0886,-0.0337,-0.1143,0.1116
27-06-2005,0.5265,-0.1957,0.1087,0.0235,-0.0338,0.0842,-0.0049,0.1501,0.0385,-0.1476
24-06-2005,0.227,-0.0023,0.031,-0.093,0.0254,0.0677,0.0538,-0.0491,-0.1993,0.1368
23-06-2005,-0.0346,-0.0564,0.241,0.1319,-0.0357,-0.1661,0.0911,-0.2128,-0.0079,0.1426
22-06-2005,0.1282,-0.0216,-0.0367,0.0029,0.0527,-0.0506,0.2182,-0.3787,0.0066,-0.2213
21-06-2005,-0.2547,-0.0909,-0.0098,0.0297,-0.0361,-0.0215,0.0538,-0.0877,0.0692,-0.2504
20-06-2005,0.7803,-0.0811,0.1193,0.1843,-0.0358,0.1314,0.5902,-0.0526,0.1446,-0.129
17-06-2005,-0.3736,0.3548,-0.035,0.0559,0.091,-0.02,-0.1199,0.01,-0.7299,0.2266
16-06-2005,0.3561,-0.1348,0.049,-0.0412,-0.1551,0.1933,0.5414,0.0456,-0.0997,0.0078
15-06-2005,-0.3152,-0.2462,0.0589,-0.2973,-0.0931,0.1006,0.4369,-0.2457,-0.1772,0.0265
14-06-2005,-0.6309,-0.1728,0.0281,-0.0048,0.041,-0.1203,-0.2781,-0.3181,-0.365,0.2509
13-06-2005,-0.0161,0.0575,0.0709,-0.087,0.0388,0.1366,-0.4738,-0.1205,-0.3317,-0.0766
10-06-2005,-0.1296,0.0108,-0.0159,-0.0631,-0.0081,-0.171,-0.0877,-0.1197,0.0686,-0.06
09-06-2005,0.735,-0.1275,0.1449,-0.3828,0.0255,0.2951,0.0871,0.1448,0.3409,-0.0105
08-06-2005,0.7516,-0.0048,0.218,0.1342,-0.0789,0.1787,0.8055,0.1605,0.1619,0.1033
07-06-2005,-0.0667,-0.0034,-0.0335,0.1039,-0.0391,-0.0205,-0.2693,0.0633,0.1153,-0.1417
06-06-2005,0.5544,-0.0004,-0.0573,0.015,-0.0057,-0.0591,1.2832,-0.2424,0.6288,0.1595
03-06-2005,0.0704,0.1198,-0.1825,0.0403,0.0812,-0.3436,0.5234,-0.2039,0.0411,-0.1843
02-06-2005,0.3443,0.3256,0.0062,0.0547,0.012,-0.1001,-0.926,-0.1923,-0.186,-0.1234
01-06-2005,-0.2504,0.0679,-0.1504,-0.0141,-0.0844,-0.175,-0.448,-0.0814,-0.0937,0.1703
31-05-2005,-0.1093,0.1039,-0.0562,0.0873,0.0757,0.0919,0.0182,-0.1514,-0.1404,-0.1103
30-05-2005,0.3798,0.1994,0.087,-0.0284,0.0421,-0.1036,-0.0945,-0.0434,0.1145,-0.0972
27-05-2005,0.0716,0.1167,0.0732,0.0331,-0.1073,-0.3446,-0.5692,-0.0532,-0.0286,0.1055
26-05-2005,0.1937,0.1117,0.1602,-0.0573,0.0086,-0.2821,-0.2427,-0.2732,0.1228,-0.1117
25-05-2005,0.2974,0.2656,-0.1365,0.0353,-0.0755,-0.2632,-0.1023,-0.2678,0.1658,-0.189
24-05-2005,0.6813,0.211,-0.0885,0.0399,-0.1031,0.0068,-0.4668,0.0557,0.074,-0.2949
23-05-2005,-0.7159,-0.3456,-0.237,-0.029,0.0007,0.2829,-0.3756,0.0995,-0.2104,0.5248
20-05-2005,-0.2317,-0.0873,0.0244,0.0598,0.0072,-0.0647,0.4058,0.1143,-0.0955,0.0697
19-05-2005,-0.2409,-0.0565,0.0865,0.1344,0.0566,0.0729,-0.273,-0.1043,-0.0931,-0.0966
18-05-2005,0.2723,0.0459,-0.092,-0.0296,-0.0325,-0.0831,-0.3523,0.143,0.0627,-0.1665
17-05-2005,0.1872,0.0207,0.1218,-0.0076,-0.1121,-0.0124,0.0189,0.1848,-0.0049,-0.1394
16-05-2005,-0.1074,0.2445,0.1258,-0.3127,0.1134,-0.2521,0.0884,-0.274,0.1209,-0.4397
13-05-2005,0.4239,0.0653,0.0118,-0.0987,0.0346,-0.079,0.085,-0.0801,0.0796,-0.5227
12-05-2005,0.2536,0.2215,-0.0291,0.0572,0.07,-0.1125,-0.1146,0.0126,0.0623,-0.407
11-05-2005,0.2749,0.0393,-0.0238,0.2534,0.0199,-0.3189,-0.4477,0.0419,-0.0485,-0.0114
10-05-2005,0.0762,0.1859,0.2259,0.0492,-0.0133,0.2151,-0.4667,0.1085,-0.219,0.4562
09-05-2005,-0.8228,-0.3042,-0.2539,0.1121,-0.0894,0.0024,-0.6017,0.2209,-0.2457,0.7369
29-04-2005,-0.5127,-0.0469,0.0189,0.0139,0.0318,-0.1362,-0.4772,-0.0016,-0.2728,0.1721
28-04-2005,0.7861,0.1874,-0.0288,0.0843,-0.0083,-0.0835,0.0724,0.1506,-0.0483,-0.0667
27-04-2005,-0.7536,-0.093,-0.3626,0.0396,-0.0379,0.1063,-0.0673,0.0027,-0.4012,0.3699
26-04-2005,0.5837,0.397,-0.1704,0.1161,-0.0571,-0.0041,-0.216,0.1739,0.0419,0.0448
25-04-2005,-0.4469,0.072,-0.1286,-0.129,0.0397,0.0101,0.6312,-0.1499,-0.3306,0.3097
22-04-2005,0.0549,-0.335,0.3577,0.0087,0.0505,-0.0274,0.2174,0.0849,-0.1459,0.5107
21-04-2005,-0.4785,-0.1477,0.0755,-0.0189,0.019,0.3478,0.9124,0.0069,-0.1824,0.0702
20-04-2005,-0.5948,0.0157,0.1045,0.0391,-0.1396,0.0006,0.1445,-0.0352,0.1075,-0.0151
19-04-2005,0.1876,0.2545,-0.1047,0.0587,-0.0663,-0.1952,-0.0165,0.1876,-0.2675,0.1272
18-04-2005,-0.3215,0.0608,-0.0566,-0.0311,0.0389,0.4402,0.0793,0.1529,-0.3485,0.255
15-04-2005,-0.4333,-0.3951,0.2393,0.0256,-0.0471,-0.2191,0.3547,0.1465,-0.0507,0.238
14-04-2005,-0.3343,-0.2561,0.2022,-0.1202,-0.0627,0.003,0.1409,0.071,-0.1532,0.0853
13-04-2005,0.647,0.0622,0.1391,0.1381,-0.024,0.0052,-0.1215,0.1327,-0.0429,0.1745
12-04-2005,-0.4712,-0.1029,-0.0079,-0.0691,0.1106,-0.0453,0.261,-0.1341,-0.1019,0.079
11-04-2005,-0.0289,-0.1488,0.1479,0.0172,0.082,-0.0264,-0.6067,-0.0038,-0.0189,-0.2776
08-04-2005,0.4052,0.012,0.2653,0.0476,-0.0764,0.0826,-0.0946,0.1056,-0.1207,0.121
07-04-2005,0.2865,0.0371,0.3071,0.0795,-0.0328,-0.1128,-0.5476,0.1623,0.1273,0.0018
06-04-2005,0.2741,-0.0094,-0.0415,-0.1215,0.0006,0.0921,0.6467,0.0837,0.0321,-0.0038
05-04-2005,-0.1605,0.0176,-0.2594,0.0193,-0.087,-0.0407,0.2098,-0.0812,0.1106,0.0315
04-04-2005,-0.0879,-0.07,-0.2077,-0.1913,-0.0631,-0.2116,0.5289,-0.1499,0.1251,0.0375
01-04-2005,0.4565,-0.052,0.0103,-0.0239,0.0412,0.2831,0.4504,0.0553,0.1041,0.0185
31-03-2005,0.468,0.11,-0.1227,0.1718,-0.0223,-0.205,0.1767,0.0482,0.3981,-0.0196
30-03-2005,-0.3101,-0.0573,0.0804,0.15,-0.0139,-0.4613,0.0926,-0.0502,0.1347,0.4371
29-03-2005,0.0431,0.119,-0.0098,0.0634,0.0592,-0.339,-0.0126,-0.1811,0.0338,0.0579
28-03-2005,-0.1584,0.0048,-0.0393,0.0956,-0.0041,0.0177,0.3804,-0.0415,0.1355,0.1285
25-03-2005,-0.2062,0.0612,-0.0164,-0.0201,0.0093,-0.175,0.0142,-0.1001,0.1205,-0.0576
24-03-2005,0.2859,0.2149,0.1324,-0.087,0.0825,0.1751,-0.567,0.029,-0.2067,-0.0945
23-03-2005,0.3098,-0.032,0.0768,0.1739,0.0452,-0.0176,-0.0359,0.1938,0.1182,-0.1858
22-03-2005,-0.5261,-0.2994,-0.0618,0.0808,-0.0427,-0.0133,1.116,0.0146,0.2923,-0.066
21-03-2005,-0.0455,-0.0888,0.1426,0.0015,-0.089,0.1356,0.2037,-0.0547,-0.1935,-0.1258
18-03-2005,-0.5338,-0.1575,0.2192,-0.1923,0.104,0.0933,-0.1278,-0.1569,-0.3071,0.1955
17-03-2005,-0.1427,-0.0348,-0.2123,0.0116,0.0836,-0.2748,0.2845,-0.0431,-0.0485,-0.0592
16-03-2005,0.0283,0.0815,-0.0156,0.0004,0.0479,-0.2289,-0.0744,-0.1863,-0.1166,-0.0346
15-03-2005,-0.1228,0.1281,-0.0922,-0.0392,-0.0365,0.0338,-0.0987,-0.0187,0.1187,-0.0338
14-03-2005,-0.22,-0.1462,-0.0095,0.035,0.0427,-0.0558,0.9013,0.2117,0.1733,-0.0052
11-03-2005,0.116,-0.1393,-0.1308,-0.005,-0.0775,0.0234,0.4036,0.043,0.1234,-0.0971
10-03-2005,-0.4358,-0.0815,-0.1453,0.0624,-0.0579,-0.0685,0.0655,-0.0261,0.0303,0.0244
09-03-2005,0.1317,-0.0741,0.0443,-0.0618,-0.097,-0.0117,0.024,-0.0856,0.082,-0.1598
08-03-2005,0.3956,-0.1837,0.1291,0.0529,-0.0806,0.1444,0.1634,0.1273,0.0365,-0.0396
07-03-2005,-0.0254,-0.0766,-0.0209,0.0468,-0.0383,0.0564,0.2192,-0.1289,0.0128,-0.0275
04-03-2005,-0.1622,-0.1194,-0.0696,0.0577,0.0736,-0.0892,0.0018,-0.1733,0.0157,0.1111
03-03-2005,0.0765,-0.0095,0.0596,-0.0004,0.0157,0.1194,0.0894,-0.0047,-0.1102,-0.0432
02-03-2005,-0.1282,-0.0596,-0.1164,-0.0362,0.0457,-0.3509,-0.0177,0.0147,-0.0146,0.0146
01-03-2005,0.0257,0.2414,0.0614,-0.0811,0.0304,-0.1241,-0.0339,-0.1046,-0.1568,-0.1874
28-02-2005,-0.0309,0.0693,-0.2221,-0.0503,0.0551,-0.0343,0.0749,0.0031,0.1356,-0.0726
25-02-2005,-0.1555,-0.1142,-0.0894,0.0514,-0.0446,-0.0965,0.101,-0.1223,0.0485,0.0543
24-02-2005,0.1419,0.1177,0.035,0.0342,-0.0689,0.1281,-0.0822,0.1998,0.0812,-0.1171
23-02-2005,0.1011,-0.0299,-0.0034,-0.0001,-0.0052,-0.1897,0.1301,0.0775,0.2589,-0.5831
22-02-2005,0.3675,-0.1004,0.1,0.0394,0.0043,0.0056,0.0664,0.1464,0.2707,-0.2362
21-02-2005,0.2179,-0.0302,0.0461,-0.0224,-0.03,0.108,-0.019,-0.0453,-0.0336,0.0036
18-02-2005,-0.1862,0.0614,-0.0905,0.0993,-0.0214,-0.2633,0.1221,-0.1986,0.0971,-0.2711
17-02-2005,0.3467,0.1664,-0.0828,0.0674,0.0514,0.0601,-0.1199,0.0707,0.2878,-0.2479
16-02-2005,0.1416,0.1083,-0.0619,-0.0605,0.0789,-0.1378,-0.1468,-0.1211,0.4364,-0.1616
04-02-2005,0.1736,-0.2339,0.2382,0.0142,-0.0971,0.2192,-0.1785,0.1007,-0.3971,0.3246
03-02-2005,-0.3313,-0.1281,0.0048,0.0222,-0.0595,0.0443,-0.0409,0.0635,-0.1369,0.3821
02-02-2005,0.8594,0.0556,0.1536,0.0878,-0.0621,0.3,-0.1053,0.2368,0.1335,0.2351
01-02-2005,-0.2265,-0.1934,0.1529,-0.0059,-0.1521,0.0794,0.2439,-0.0829,-0.4066,0.2353
31-01-2005,-0.4211,-0.2513,0.0645,0.209,-0.0337,0.2037,0.6,-0.0943,0.2369,0.422
28-01-2005,-0.2389,-0.2677,-0.0065,0.0049,-0.1474,-0.0453,0.3982,-0.0195,-0.2962,0.414
27-01-2005,-0.286,-0.032,0.153,-0.0826,0.0595,-0.136,0.2627,-0.0439,-0.3535,-0.0926
26-01-2005,-0.4319,0.0545,0.0111,0.0616,0.0452,-0.0287,0.2782,-0.0114,-0.0921,-0.2075
25-01-2005,-0.048,0.0033,-0.1339,0.0965,0.0103,-0.1999,0.1848,-0.3401,0.2439,0.403
24-01-2005,0.2833,0.133,0.0327,0.0807,-0.0563,-0.0144,-0.0219,-0.0392,0.3021,-0.091
21-01-2005,0.105,-0.0666,0.313,-0.0672,-0.0292,0.0924,0.0785,-0.0404,-0.2906,0.0618
20-01-2005,-0.0324,0.0298,-0.0392,0.0557,0.0515,0.1117,0.0136,0.0553,0.1371,0.0868
19-01-2005,-0.126,0.1517,-0.0669,-0.0842,0.0615,-0.1214,-0.2726,-0.1989,-0.0277,-0.0043
18-01-2005,0.5707,0.106,-0.0731,-0.0724,0.0433,0.0789,-0.3332,-0.0677,0.1453,0.005
17-01-2005,-0.1847,0.0387,-0.2825,0.073,0.0319,-0.0125,0.1354,-0.1156,0.1309,0.069
14-01-2005,-0.2694,-0.022,-0.0163,0.1124,0.0713,-0.2643,0.0309,-0.2451,-0.0549,0.06
13-01-2005,0.3199,0.0741,-0.1,0.1527,-0.0558,-0.1394,0.2168,0.0985,0.2413,-0.1301
12-01-2005,0.0376,0.1144,-0.0235,-0.0246,0.0253,0.0855,0.1888,-0.0044,0.0756,-0.0698
11-01-2005,0.0576,0.1578,-0.0835,-0.0509,0.0447,-0.0509,0.0018,-0.2041,0.0332,0.0091
10-01-2005,0.311,-0.0314,0.0548,-0.029,0.0073,0.0626,-0.0359,-0.0498,0.0717,-0.0096
07-01-2005,0.0464,0.172,0.0708,0.035,-0.0731,-0.0654,-0.3687,-0.0699,0.0935,0.015
06-01-2005,-0.2267,0.0795,-0.0354,0.0518,0.0193,0.0206,-0.0793,-0.1492,-0.0438,-0.1648
05-01-2005,0.5043,0.2142,-0.0873,0.0018,0.0339,0.2166,-0.2238,0.149,0.314,-0.2789
04-01-2005,0.1017,0.1239,-0.2173,0.0088,0.0402,0.0626,0.1465,-0.0436,-0.0569,-0.3688
31-12-2004,-0.4627,-0.3259,0.0832,0.119,0.0179,-0.0102,0.2225,0.0373,-0.27,0.1791
30-12-2004,-0.1591,-0.1872,0.0496,0.1237,0.0472,-0.0362,0.2563,-0.1062,-0.0118,0.1226
29-12-2004,-0.1138,0.0226,0.0683,0.0134,-0.0657,-0.3008,0.3396,0.019,0.1782,-0.0963
28-12-2004,-0.0724,-0.1201,-0.0868,-0.0269,-0.0713,-0.0737,0.2325,-0.2055,-0.0409,0.067
27-12-2004,-0.0298,-0.1065,0.1164,-0.0198,0.0981,0.1069,-0.061,0.0608,-0.0781,0.0462
24-12-2004,0.121,-0.0745,-0.0209,0.0106,-0.0275,0.0818,0.097,-0.0252,-0.1179,0.0306
23-12-2004,-0.4759,0.0127,0.0238,-0.0721,-0.0308,-0.2262,0.1695,-0.2107,-0.0098,-0.043
22-12-2004,0.6877,-0.0374,0.0351,0.0299,-0.0275,0.2193,0.1097,0.1013,0.2052,-0.1767
21-12-2004,0.1191,0.1202,0.0498,-0.0653,0.018,-0.069,-0.0709,-0.0208,0.0516,-0.2122
20-12-2004,0.2785,0.2147,-0.1298,-0.0872,0.1252,-0.2553,-0.146,0.0042,0.0729,-0.0794
17-12-2004,-0.1582,0.1322,-0.2172,-0.0076,0.1055,-0.0437,-0.0602,-0.1333,-0.0247,-0.0996
16-12-2004,-0.0761,0.0692,-0.0926,0.0803,-0.0186,-0.1508,0.2185,-0.006,-0.1218,0.1396
15-12-2004,0.0441,-0.1072,0.3356,-0.0343,-0.0333,-0.1163,0.1756,-0.0098,-0.5099,0.3799
14-12-2004,-0.1306,-0.1134,0.0252,0.0103,-0.0253,-0.0532,0.2428,0.0398,-0.0023,-0.0708
13-12-2004,-0.0633,-0.0614,0.1109,-0.0609,0.0356,0.0746,0.0933,-0.1873,-0.0008,0.0278
10-12-2004,-0.6726,-0.217,0.0471,0.0638,-0.0075,-0.0385,0.4214,-0.1014,-0.0898,0.2195
09-12-2004,0.1714,-0.1242,0.4236,0.0278,-0.0454,0.1227,-0.0297,0.1298,-0.4316,0.3385
08-12-2004,0.0539,0.1067,-0.0819,-0.0425,0.0272,-0.0096,0.0641,-0.2094,0.0384,-0.2239
